Asset Code,Asset Description,Locatoion Dept,Cost Center,Location Section,Location Main,Date,Units,Cost ,Book Value,BOI,BOI Number
BK06-50-0012,โทรศัพท์มือถือ NOKIA E90 คุณณฤทธิ์,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,09-Nov-07,1,28486,1,NON BOI,NULL
CP06-50-0013,เครื่องดูดฝุ่น(พานาโซนิค),ฝ่ายบริหารทรัพยากรบุคคล,2104,5222,หอพักพนักงานรายวัน - รายเดือน,17-Nov-07,1,4159,1,NON BOI,NULL
BK06-50-0014,เครื่องคำนวณ-คุณพวงแก้ว,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,23-Nov-07,1,2000,1,NON BOI,NULL
BK06-50-0015,เครื่องคำนวณ-คุณปัทมาวดี,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,23-Nov-07,1,2000,1,NON BOI,NULL
CP06-51-0001,ตู้ทำน้ำเย็น 3 หัวก๊อกต่อท่อประปา(ฮิตาชิ) หอ 1,ฝ่ายบริหารทรัพยากรบุคคล,2104,5222,หอพักพนักงานรายวัน - รายเดือน,29-Jan-08,1,13000,1,NON BOI,NULL
CP06-51-0003,เครื่องตัดกระดาษ หน้ากว้าง 31 นิ้ว,ฝ่ายโรงงาน,2203,5342,อาคารคลังพัสดุ,26-Feb-08,1,285000,1,NON BOI,NULL
CP06-51-0006,ชุดเครื่องเสียง KARAOKE(Monitor)ห้องคาราโอเกะ,ฝ่ายบริหารทรัพยากรบุคคล,2106,5222,หอพักผู้บริหาร,03-May-08,1,16637,1,NON BOI,NULL
CP06-51-0007,เครื่องถ่ายเอกสารยี้ห้อ ริโก้ รุ่น MP 3350,ฝ่ายบริหารทรัพยากรบุคคล,2107,5221,สำนักงานส่วนกลาง,31-May-08,1,165000,1,NON BOI,NULL
CP06-51-0008,ตู้ทำน้ำเย็น 3 หัวก๊อก(หอพักมิตรภาพ 3),ฝ่ายบริหารทรัพยากรบุคคล,2104,5222,หอพักพนักงานรายวัน - รายเดือน,29-Jun-08,1,14700,1,NON BOI,NULL
CP06-51-0009,กล้องวีดีโอ SONY พร้อมอุปกรณ์แท่นชาร์ทและแบตฯ,ฝ่ายบริหารทรัพยากรบุคคล,2108,5230,อาคารสำนักงาน,31-Jul-08,1,30000,1,NON BOI,NULL
CP06-51-0010,เครื่อง FAX BROTHER MCF7220,ฝ่ายบริหารทรัพยากรบุคคล,2107,5221,สำนักงานส่วนกลาง,27-Sep-08,1,7000,1,NON BOI,NULL
BK06-51-0011,เครื่องคำนวณ DR-120 CASIO-คุณพวงแก้ว,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,29-Sep-08,1,2200,1,NON BOI,NULL
CP06-51-0014,โต๊ะทำงาน ขนาด 120X60X75 ซม.(ตัว),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0015,โต๊ะทำงาน ขนาด 120X60X75 ซม.(ตัว),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0016,โต๊ะทำงาน ขนาด 120X60X75 ซม.(ตัว),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0017,โต๊ะทำงาน ขนาด 120X60X75 ซม.(ตัว),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0018,โต๊ะทำงาน ขนาด 120X60X75 ซม.(ตัว),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0019,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0020,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0021,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0022,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0023,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0024,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0025,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0026,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0027,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0028,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0029,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0030,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0031,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0032,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0033,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0034,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0035,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0036,โต๊ะทำงาน 100x60x75 พร้อมกล่อง 3 ลิ้นชักขนาด 30X46X46 ซม.(ตัว+กุญแจ),ฝ่ายจัดซื้อวัตถุดิบ,4001,1130,อาคารโรงงาน 2,07-Dec-08,1,2511,1,NON BOI,NULL
CP06-51-0037,เครื่อง SCANNER CANON4400F,ฝ่ายบัญชี,1011,7170,อาคารสำนักงาน,13-Dec-08,1,4000,1,NON BOI,NULL
BK06-52-0001,ตู้สแตนเลส ขนาด 580x1740x811 mm.ในห้องครัว ชั้น 31,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,10-Jan-09,1,32000,1,NON BOI,NULL
CP06-52-0003,ชุดกล้องวงจรปิด C/R 4,ฝ่ายโรงงาน,2204,220,อาคารโรงงาน 3,04-Feb-09,1,45635,1,NON BOI,NULL
CP06-52-0004,ชุดวงจรปิด (Promotion DVD 3 ชุด  กล้อง 32 ชุด),ฝ่ายโรงงาน,5420,4120,อาคารโรงงาน 4,30-Jun-09,1,276813,1,NON BOI,NULL
CP06-52-0007,กล้องถ่ายรูป Sony รุ่น S930 พร้อมแท่นชาร์จ,ฝ่ายบริหารทรัพยากรบุคคล,2102,5210,อาคารสำนักงาน,07-Nov-09,1,4690,1,NON BOI,NULL
BK06-52-0008,โต๊ะทำงานและโต๊ะข้างขวา 200x100x75/คุณณฤทธิ์,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,09-Nov-09,1,84006,1,NON BOI,NULL
BK06-52-0009,เก้าอี้/คุณณฤทธิ์,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,09-Nov-09,1,16856,1,NON BOI,NULL
CP06-52-0010,เครื่องรูดบัตร BIOSH-SC103 ยี้ห้อ GRANDING+ UPS 1201,ฝ่ายบริหารทรัพยากรบุคคล,2103,5252,อาคารสำนักงาน,21-Nov-09,1,11900,1,NON BOI,NULL
BK06-53-0001,ตู้ลิ้นชัก 3 ชั้น - คุณทัศนีย์,สำนักงานกรุงเทพ,1001,สำนักงานกรุงเทพ,สำนักงานกรุงเทพ,13-Jan-10,1,4221,1,NON BOI,NULL
CP06-53-0006,กล้องถ่ายรูปยี่ห้อ ซัมซุง รุ่น ES70B,ฝ่ายโรงงาน,5420,4120,อาคารโรงงาน 4,12-Feb-10,1,4196,1,NON BOI,NULL
CP06-53-0007,กล้องถ่ายรูป ซัมซุง ES70B 12MP,ฝ่ายโรงงาน,2204,220,อาคารโรงงาน 4,12-Feb-10,1,4196,1,NON BOI,NULL
CP06-53-0008,เครื่องตัดสติกเกอร์ CRAFT ROBO CC 330-20,ฝ่ายบริหารทรัพยากรบุคคล,2103,5252,อาคารสำนักงาน,19-Feb-10,1,18864,1,NON BOI,NULL
CP06-53-0010,เครื่องบันทึกเวลาเข้า – ออก ของพนักงาน และบุคคลภายนอก,ฝ่ายบริหารทรัพยากรบุคคล,2103,5252,อาคารสำนักงาน,16-Mar-10,1,9000,1,NON BOI,NULL
CP06-53-0011,เครื่องบันทึกเวลาเข้า – ออก ของพนักงาน และบุคคลภายนอก,ฝ่ายบริหารทรัพยากรบุคคล,2103,5252,อาคารสำนักงาน,16-Mar-10,1,9000,1,NON BOI,NULL
CP06-53-0012,เครื่องบันทึกเวลาเข้า – ออก ของพนักงาน และบุคคลภายนอก,ฝ่ายบริหารทรัพยากรบุคคล,2103,5252,อาคารสำนักงาน,16-Mar-10,1,9000,1,NON BOI,NULL
CP06-53-0013,เครื่องบันทึกเวลาเข้า – ออก ของพนักงาน และบุคคลภายนอก,ฝ่ายบริหารทรัพยากรบุคคล,2103,5252,อาคารสำนักงาน,16-Mar-10,1,9000,1,NON BOI,NULL
CP06-53-0014,เครื่องสำรองไฟ สำหรับเครื่องบันทึกเวลาเข้า – ออก ของพนักงาน และบุคคลภายนอก,ฝ่ายบริหารทรัพยากรบุคคล,2103,5252,อาคารสำนักงาน,16-Mar-10,1,2600,1,NON BOI,NULL
CP06-53-0016,QNAP SERVER (ใช้เก็บข้อมูลจากการบันทึกของเครื่อง CCTV) ห้อง Sverver IT,ฝ่ายบริหารทรัพยากรบุคคล,2103,5252,อาคารสำนักงาน,23-Jun-10,1,55000,1,NON BOI,NULL
